dispensés	d i s p ə s e
dispensés	d i s p ə s e
dispersa	d i s p ɛ ʁ s a
dispersaient	d i s p ɛ ʁ s ɛ
dispersait	d i s p ɛ ʁ s ɛ
dispersant	d i s p ɛ ʁ s ə
dispersant	d i s p ɛ ʁ s ə
disperse	d i s p ɛ ʁ s
dispersement	d i s p ɛ ʁ s ə m ə
dispersent	d i s p ɛ ʁ s
disperser	d i s p ɛ ʁ s e
dispersera	d i s p ɛ ʁ s ə ʁ a
disperserai	d i s p ɛ ʁ s ə ʁ ɛ
disperseraient	d i s p ɛ ʁ s ə ʁ ɛ
disperserait	d i s p ɛ ʁ s ə ʁ ɛ
disperserons	d i s p ɛ ʁ s ə ʁ ɔ̃
disperseront	d i s p ɛ ʁ s ə ʁ ɔ̃
disperses	d i s p ɛ ʁ s
dispersez	d i s p ɛ ʁ s e
dispersif	d i s p ɛ ʁ s i f
dispersion	d i s p ɛ ʁ s j ɔ̃
dispersions	d i s p ɛ ʁ s j ɔ̃
dispersions	d i s p ɛ ʁ s j ɔ̃
dispersons	d i s p ɛ ʁ s ɔ̃
dispersât	d i s p ɛ ʁ s a
dispersèrent	d i s p ɛ ʁ s ɛ ʁ
dispersé	d i s p ɛ ʁ s e
dispersé	d i s p ɛ ʁ s e
dispersée	d i s p ɛ ʁ s e
dispersée	d i s p ɛ ʁ s e
dispersées	d i s p ɛ ʁ s e
dispersées	d i s p ɛ ʁ s e
dispersés	d i s p ɛ ʁ s e
dispersés	d i s p ɛ ʁ s e
dispo	d i s p o
disponibilité	d i s p o n i b i l i t e
disponibilités	d i s p o n i b i l i t e
disponible	d i s p o n i b l
disponibles	d i s p o n i b l
dispos	d i s p o
disposa	d i s p o z a
disposai	d i s p o z ɛ
disposaient	d i s p o z ɛ
disposais	d i s p o z ɛ
disposait	d i s p o z ɛ
disposant	d i s p o z ə
disposant	d i s p o z ə
disposas	d i s p o z a
dispose	d i s p o z
dispose	d i s p o z
disposent	d i s p o z
disposer	d i s p o z e
disposera	d i s p o z ə ʁ a
disposerai	d i s p o z ə ʁ ɛ
disposeraient	d i s p o z ə ʁ ɛ
disposerais	d i s p o z ə ʁ ɛ
disposerait	d i s p o z ə ʁ ɛ
disposeras	d i s p o z ə ʁ a
disposerez	d i s p o z ə ʁ e
disposerons	d i s p o z ə ʁ ɔ̃
disposeront	d i s p o z ə ʁ ɔ̃
disposes	d i s p o z
disposez	d i s p o z e
disposiez	d i s p o z j e
disposions	d i s p o z j ɔ̃
dispositif	d i s p o z i t i f
dispositifs	d i s p o z i t i f
disposition	d i s p o z i s j ɔ̃
dispositions	d i s p o z i s j ɔ̃
disposons	d i s p o z ɔ̃
disposâmes	d i s p o z a m
disposât	d i s p o z a
disposèrent	d i s p o z ɛ ʁ
disposé	d i s p o z e
disposé	d i s p o z e
disposée	d i s p o z e
disposée	d i s p o z e
disposées	d i s p o z e
disposées	d i s p o z e
disposés	d i s p o z e
disposés	d i s p o z e
disproportion	d i s p ʁ o p ɔ ʁ s j ɔ̃
disproportionnelle	d i s p ʁ o p ɔ ʁ s j o n ɛ l
disproportionné	d i s p ʁ o p ɔ ʁ s j o n e
disproportionné	d i s p ʁ o p ɔ ʁ s j o n e
disproportionnée	d i s p ʁ o p ɔ ʁ s j o n e
disproportionnée	d i s p ʁ o p ɔ ʁ s j o n e
disproportionnées	d i s p ʁ o p ɔ ʁ s j o n e
disproportionnées	d i s p ʁ o p ɔ ʁ s j o n e
disproportionnés	d i s p ʁ o p ɔ ʁ s j o n e
disproportions	d i s p ʁ o p ɔ ʁ s j ɔ̃
disputa	d i s p y t a
disputaient	d i s p y t ɛ
disputais	d i s p y t ɛ
disputait	d i s p y t ɛ
disputant	d i s p y t ə
dispute	d i s p y t
dispute	d i s p y t
disputent	d i s p y t
disputer	d i s p y t e
disputera	d i s p y t ə ʁ a
disputerai	d i s p y t ə ʁ ɛ
disputeraient	d i s p y t ə ʁ ɛ
disputerait	d i s p y t ə ʁ ɛ
disputerez	d i s p y t ə ʁ e
disputerons	d i s p y t ə ʁ ɔ̃
disputeront	d i s p y t ə ʁ ɔ̃
disputes	d i s p y t
disputes	d i s p y t
disputeur	d i s p y t ʁ
disputez	d i s p y t e
disputiez	d i s p y t j e
disputions	d i s p y t j ɔ̃
disputons	d i s p y t ɔ̃
disputâmes	d i s p y t a m
disputât	d i s p y t a
disputèrent	d i s p y t ɛ ʁ
disputé	d i s p y t e
disputé	d i s p y t e
disputée	d i s p y t e
disputée	d i s p y t e
disputées	d i s p y t e
disputées	d i s p y t e
disputés	d i s p y t e
disputés	d i s p y t e
disquaire	d i s k ɛ ʁ
disquaires	d i s k ɛ ʁ
disqualifiait	d i s k a l i f j ɛ
disqualifiant	d i s k a l i f j ə
disqualification	d i s k a l i f i k a s j ɔ̃
disqualifications	d i s k a l i f i k a s j ɔ̃
disqualifie	d i s k a l i f i
disqualifient	d i s k a l i f i
disqualifier	d i s k a l i f j e
disqualifié	d i s k a l i f j e
disqualifié	d i s k a l i f j e
disqualifiée	d i s k a l i f j e
disqualifiée	d i s k a l i f j e
disqualifiées	d i s k a l i f j e
disqualifiées	d i s k a l i f j e
disqualifiés	d i s k a l i f j e
disqualifiés	d i s k a l i f j e
disque	d i s k
disque jockey	d i s k ʒ o k ɛ
disques	d i s k
disquette	d i s k ɛ t
disquettes	d i s k ɛ t
disruptif	d i s ʁ y p t i f
disruption	d i s ʁ y p s j ɔ̃
dissection	d i s e k s j ɔ̃
dissections	d i s e k s j ɔ̃
dissemblable	d i s ə b l a b l
dissemblables	d i s ə b l a b l
dissemblance	d i s ə b l ə s
dissension	d i s ə s j ɔ̃
dissensions	d i s ə s j ɔ̃
dissent	d i s
dissentiment	d i s ə t i m ə
dissentiments	d i s ə t i m ə
dissertait	d i s ɛ ʁ t ɛ
dissertant	d i s ɛ ʁ t ə
dissertation	d i s ɛ ʁ t a s j ɔ̃
dissertations	d i s ɛ ʁ t a s j ɔ̃
disserte	d i s ɛ ʁ t
dissertent	d i s ɛ ʁ t
disserter	d i s ɛ ʁ t e
disserterait	d i s ɛ ʁ t ə ʁ ɛ
dissertes	d i s ɛ ʁ t
disserté	d i s ɛ ʁ t e
dissidence	d i s i d ə s
dissidences	d i s i d ə s
dissident	d i s i d ə
dissident	d i s i d ə
dissidente	d i s i d ə t
dissidentes	d i s i d ə t
dissidentes	d i s i d ə t
dissidents	d i s i d ə
dissidents	d i s i d ə
dissimilaires	d i s i m i l ɛ ʁ
dissimiler	d i s i m i l e
dissimula	d i s i m y l a
dissimulables	d i s i m y l a b l
dissimulai	d i s i m y l ɛ
dissimulaient	d i s i m y l ɛ
dissimulais	d i s i m y l ɛ
dissimulait	d i s i m y l ɛ
dissimulant	d i s i m y l ə
dissimulateur	d i s i m y l a t ʁ
dissimulateurs	d i s i m y l a t ʁ
dissimulation	d i s i m y l a s j ɔ̃
dissimulations	d i s i m y l a s j ɔ̃
dissimulatrice	d i s i m y l a t ʁ i s
dissimulatrices	d i s i m y l a t ʁ i s
dissimule	d i s i m y l
dissimulent	d i s i m y l
dissimuler	d i s i m y l e
dissimulera	d i s i m y l ə ʁ a
dissimuleraient	d i s i m y l ə ʁ ɛ
dissimulerais	d i s i m y l ə ʁ ɛ
dissimulerait	d i s i m y l ə ʁ ɛ
dissimulerons	d i s i m y l ə ʁ ɔ̃
dissimules	d i s i m y l
dissimulez	d i s i m y l e
dissimuliez	d i s i m y l j e
dissimulions	d i s i m y l j ɔ̃
dissimulons	d i s i m y l ɔ̃
dissimulât	d i s i m y l a
dissimulèrent	d i s i m y l ɛ ʁ
dissimulé	d i s i m y l e
dissimulé	d i s i m y l e
dissimulée	d i s i m y l e
dissimulée	d i s i m y l e
dissimulées	d i s i m y l e
dissimulées	d i s i m y l e
dissimulés	d i s i m y l e
dissimulés	d i s i m y l e
dissipa	d i s i p a
dissipaient	d i s i p ɛ
dissipait	d i s i p ɛ
dissipant	d i s i p ə
dissipateur	d i s i p a t ʁ
dissipateurs	d i s i p a t ʁ
dissipation	d i s i p a s j ɔ̃
dissipations	d i s i p a s j ɔ̃
dissipe	d i s i p
dissipent	d i s i p
dissiper	d i s i p e
dissipera	d i s i p ə ʁ a
dissiperais	d i s i p ə ʁ ɛ
dissiperait	d i s i p ə ʁ ɛ
dissiperont	d i s i p ə ʁ ɔ̃
dissipez	d i s i p e
dissipèrent	d i s i p ɛ ʁ
dissipé	d i s i p e
dissipé	d i s i p e
dissipée	d i s i p e
dissipée	d i s i p e
dissipées	d i s i p e
dissipées	d i s i p e
dissipés	d i s i p e
dissipés	d i s i p e
dissocia	d i s o s j a
dissociaient	d i s o s j ɛ
dissociait	d i s o s j ɛ
dissociant	d i s o s j ə
dissociatif	d i s o s j a t i f
dissociatifs	d i s o s j a t i f
dissociation	d i s o s j a s j ɔ̃
dissociations	d i s o s j a s j ɔ̃
dissociative	d i s o s j a t i v
dissocie	d i s o s i
dissocient	d i s o s i
dissocier	d i s o s j e
dissocierons	d i s o s i ʁ ɔ̃
dissocié	d i s o s j e
dissociée	d i s o s j e
dissociées	d i s o s j e
dissociés	d i s o s j e
dissolu	d i s o l y
dissolue	d i s o l y
dissolues	d i s o l y
dissolus	d i s o l y
dissolution	d i s o l y s j ɔ̃
dissolvaient	d i s ɔ l v ɛ
dissolvait	d i s ɔ l v ɛ
dissolvant	d i s ɔ l v ə
dissolvant	d i s ɔ l v ə
dissolvant	d i s ɔ l v ə
dissolvante	d i s ɔ l v ə t
dissolvantes	d i s ɔ l v ə t
dissolvants	d i s ɔ l v ə
dissolvants	d i s ɔ l v ə
dissolve	d i s ɔ l v
dissolvent	d i s ɔ l v
dissolves	d i s ɔ l v
dissonance	d i s o n ə s
dissonances	d i s o n ə s
dissonant	d i s o n ə
dissonant	d i s o n ə
dissonants	d i s o n ə
dissoudra	d i s u d ʁ a
dissoudrai	d i s u d ʁ ɛ
dissoudrait	d i s u d ʁ ɛ
dissoudre	d i s u d ʁ
dissoudront	d i s u d ʁ ɔ̃
dissous	d i s u
dissous	d i s u
dissout	d i s u
dissoute	d i s u t
dissoutes	d i s u t
dissuada	d i s ɥ a d a
dissuadai	d i s ɥ a d ɛ
dissuadait	d i s ɥ a d ɛ
dissuadant	d i s ɥ a d ə
dissuade	d i s ɥ a d
dissuadent	d i s ɥ a d
dissuader	d i s ɥ a d e
dissuadera	d i s y a d ə ʁ a
dissuaderas	d i s y a d ə ʁ a
dissuaderez	d i s y a d ə ʁ e
dissuaderont	d i s y a d ə ʁ ɔ̃
dissuadez	d i s y a d e
dissuadiez	d i s y a d j e
dissuadèrent	d i s ɥ a d ɛ ʁ
dissuadé	d i s ɥ a d e
dissuadée	d i s ɥ a d e
dissuadés	d i s ɥ a d e
dissuasif	d i s ɥ a z i f
dissuasion	d i s ɥ a z j ɔ̃
dissuasive	d i s ɥ a s i v
dissymétrie	d i s i m e t ʁ i
dissymétrique	d i s i m e t ʁ i k
dissymétriques	d i s i m e t ʁ i k
dissèque	d i s ɛ k
dissèquent	d i s ɛ k
dissémina	d i s e m i n a
disséminait	d i s e m i n ɛ
disséminant	d i s e m i n ə
dissémination	d i s e m i n a s j ɔ̃
disséminent	d i s e m i n
disséminer	d i s e m i n e
disséminèrent	d i s e m i n ɛ ʁ
disséminé	d i s e m i n e
disséminé	d i s e m i n e
disséminée	d i s e m i n e
disséminée	d i s e m i n e
disséminées	d i s e m i n e
disséminées	d i s e m i n e
disséminés	d i s e m i n e
disséminés	d i s e m i n e
disséquai	d i s e k ɛ
disséquait	d i s e k ɛ
disséquant	d i s e k ə
disséquer	d i s e k e
disséqueraient	d i s e k ə ʁ ɛ
disséquerais	d i s e k ə ʁ ɛ
disséqueur	d i s e k ʁ
disséquez	d i s e k e
disséquiez	d i s e k j e
disséquions	d i s e k j ɔ̃
disséquons	d i s e k ɔ̃
disséqué	d i s e k e
disséquée	d i s e k e
disséqués	d i s e k e
distal	d i s t a l
distale	d i s t a l
distance	d i s t ə s
distance	d i s t ə s
distancent	d i s t ə s
distancer	d i s t ə s e
distancerez	d i s t ə s ə ʁ e
distances	d i s t ə s
distances	d i s t ə s
distanciation	d i s t ə s j a s j ɔ̃
distancier	d i s t ə s j e
distancié	d i s t ə s j e
distancé	d i s t ə s e
distancée	d i s t ə s e
distancés	d i s t ə s e
distant	d i s t ə
distante	d i s t ə t
distantes	d i s t ə t
distants	d i s t ə
distança	d i s t ə s a
distançait	d i s t ə s ɛ
distançant	d i s t ə s ə
distançons	d i s t ə s ɔ̃
distaux	d i s t o
distend	d i s t ə
distendaient	d i s t ə d ɛ
distendait	d i s t ə d ɛ
distendant	d i s t ə d ə
distende	d i s t ə d
distendent	d i s t ə d
distendit	d i s t ə d i
distendrait	d i s t ə d ʁ ɛ
distendre	d i s t ə d ʁ
distendu	d i s t ə d y
distendu	d i s t ə d y
distendue	d i s t ə d y
distendue	d i s t ə d y
distendues	d i s t ə d y
distendues	d i s t ə d y
distendus	d i s t ə d y
distendus	d i s t ə d y
distension	d i s t ə s j ɔ̃
distillaient	d i s t i l ɛ
distillait	d i s t i l ɛ
distillant	d i s t i l ə
distillat	d i s t i l a
distillateur	d i s t i l a t ʁ
distillateurs	d i s t i j a t ʁ
distillation	d i s t i l a s j ɔ̃
distillations	d i s t i l a s j ɔ̃
distille	d i s t i l
distillent	d i s t i l
distiller	d i s t i l e
distillera	d i s t i l ə ʁ a
distillerie	d i s t i l ə ʁ i
distilleries	d i s t i l ə ʁ i
distilleront	d i s t i l ə ʁ ɔ̃
distillez	d i s t i l e
distillé	d i s t i l e
distillée	d i s t i l e
distillées	d i s t i l e
distillés	d i s t i l e
distinct	d i s t ɛ̃
distincte	d i s t ɛ̃ k t
distinctement	d i s t ɛ̃ k t ə m ə
distinctes	d i s t ɛ̃ k t
distinctif	d i s t ɛ̃ k t i f
distinctifs	d i s t ɛ̃ k t i f
distinction	d i s t ɛ̃ k s j ɔ̃
distinctions	d i s t ɛ̃ k s j ɔ̃
distinctive	d i s t ɛ̃ k t i v
distinctives	d i s t ɛ̃ k t i v
distincts	d i s t ɛ̃
distingua	d i s t ɛ̃ g a
distinguai	d i s t ɛ̃ g ɛ
distinguaient	d i s t ɛ̃ g ɛ
distinguais	d i s t ɛ̃ g ɛ
distinguait	d i s t ɛ̃ g ɛ
distinguant	d i s t ɛ̃ g ə
distingue	d i s t ɛ̃ g
distinguent	d i s t ɛ̃ g
distinguer	d i s t ɛ̃ g e
distinguera	d i s t ɛ̃ g ə ʁ a
distingueraient	d i s t ɛ̃ g ə ʁ ɛ
distinguerait	d i s t ɛ̃ g ə ʁ ɛ
distinguerez	d i s t ɛ̃ g ə ʁ e
distingues	d i s t ɛ̃ g
distinguez	d i s t ɛ̃ g e
distinguions	d i s t ɛ̃ g j ɔ̃
distinguo	d i s t ɛ̃ g o
distinguons	d i s t ɛ̃ g ɔ̃
distinguos	d i s t ɛ̃ g o
distinguât	d i s t ɛ̃ g a
distinguèrent	d i s t ɛ̃ g ɛ ʁ
distingué	d i s t ɛ̃ g e
distingué	d i s t ɛ̃ g e
distinguée	d i s t ɛ̃ g e
distinguée	d i s t ɛ̃ g e
distinguées	d i s t ɛ̃ g e
distinguées	d i s t ɛ̃ g e
distingués	d i s t ɛ̃ g e
distingués	d i s t ɛ̃ g e
distord	d i s t ɔ ʁ
distordant	d i s t ɔ ʁ d ə
distordre	d i s t ɔ ʁ d ʁ
distordu	d i s t ɔ ʁ d y
distordue	d i s t ɔ ʁ d y
distordues	d i s t ɔ ʁ d y
distorsion	d i s t ɔ ʁ s j ɔ̃
distorsions	d i s t ɔ ʁ s j ɔ̃
distraction	d i s t ʁ a k s j ɔ̃
distractions	d i s t ʁ a k s j ɔ̃
distractives	d i s t ʁ a k t i v
distraie	d i s t ʁ ɛ
distraient	d i s t ʁ ɛ
distraies	d i s t ʁ ɛ
distraira	d i s t ʁ ɛ ʁ a
distrairaient	d i s t ʁ ɛ ʁ ɛ
distrairait	d i s t ʁ ɛ ʁ ɛ
distraire	d i s t ʁ ɛ ʁ
distrairont	d i s t ʁ ɛ ʁ ɔ̃
distrais	d i s t ʁ ɛ
distrait	d i s t ʁ ɛ
distrait	d i s t ʁ ɛ
distrait	d i s t ʁ ɛ
distraite	d i s t ʁ ɛ t
distraite	d i s t ʁ ɛ t
distraitement	d i s t ʁ ɛ t ə m ə
distraites	d i s t ʁ ɛ t
distraites	d i s t ʁ ɛ t
distraits	d i s t ʁ ɛ
distraits	d i s t ʁ ɛ
distraits	d i s t ʁ ɛ
distrayaient	d i s t ʁ ɛ j ɛ
distrayais	d i s t ʁ ɛ j ɛ
distrayait	d i s t ʁ ɛ j ɛ
distrayant	d i s t ʁ ɛ j ə
distrayant	d i s t ʁ ɛ j ə
distrayante	d i s t ʁ ɛ j ə t
distrayantes	d i s t ʁ ɛ j ə t
distrayants	d i s t ʁ ɛ j ə
distrayez	d i s t ʁ ɛ j e
distrayons	d i s t ʁ ɛ j ɔ̃
distribua	d i s t ʁ i b ɥ a
distribuai	d i s t ʁ i b ɥ ɛ
distribuaient	d i s t ʁ i b ɥ ɛ
distribuais	d i s t ʁ i b ɥ ɛ
distribuait	d i s t ʁ i b ɥ ɛ
distribuant	d i s t ʁ i b ɥ ə
distribue	d i s t ʁ i b y
distribuent	d i s t ʁ i b y
distribuer	d i s t ʁ i b ɥ e
distribuera	d i s t ʁ i b y ʁ a
distribuerai	d i s t ʁ i b y ʁ ɛ
distribuerais	d i s t ʁ i b y ʁ ɛ
distribuerait	d i s t ʁ i b y ʁ ɛ
distribuerez	d i s t ʁ i b y ʁ e
distribuerions	d i s t ʁ i b y ʁ j ɔ̃
distribuerons	d i s t ʁ i b y ʁ ɔ̃
distribueront	d i s t ʁ i b y ʁ ɔ̃
distribues	d i s t ʁ i b y
distribuez	d i s t ʁ i b y e
distribuiez	d i s t ʁ i b y j e
distribuions	d i s t ʁ i b y j ɔ̃
distribuons	d i s t ʁ i b ɥ ɔ̃
distributeur	d i s t ʁ i b y t ʁ
distributeurs	d i s t ʁ i b y t ʁ
distribution	d i s t ʁ i b y s j ɔ̃
distributions	d i s t ʁ i b y s j ɔ̃
distributive	d i s t ʁ i b y t i v
distributrice	d i s t ʁ i b y t ʁ i s
distributrice	d i s t ʁ i b y t ʁ i s
distribuât	d i s t ʁ i b ɥ a
distribuèrent	d i s t ʁ i b ɥ ɛ ʁ
distribué	d i s t ʁ i b ɥ e
distribué	d i s t ʁ i b ɥ e
distribuée	d i s t ʁ i b ɥ e
distribuée	d i s t ʁ i b ɥ e
distribuées	d i s t ʁ i b ɥ e
distribuées	d i s t ʁ i b ɥ e
distribués	d i s t ʁ i b ɥ e
distribués	d i s t ʁ i b ɥ e
district	d i s t ʁ i k t
districts	d i s t ʁ i k t
dit	d i
dit	d i
dit	d i
dite	d i t
dite	d i t
dites	d i t
dites	d i t
dithyrambe	d i t i ʁ ə b
dithyrambes	d i t i ʁ ə b
dithyrambique	d i t i ʁ ə b i k
dithyrambiques	d i t i ʁ ə b i k
dito	d i t o
dits	d i
dits	d i
dits	d i
diurnal	d j y ʁ n a l
diurne	d j y ʁ n
diurnes	d j y ʁ n
diurèse	d j y ʁ ɛ z
diurétique	d j y ʁ e t i k
diurétique	d j y ʁ e t i k
diurétiques	d j y ʁ e t i k
diurétiques	d j y ʁ e t i k
diva	d i v a
divagant	d i v a g ə
divagants	d i v a g ə
divagation	d i v a g a s j ɔ̃
divagations	d i v a g a s j ɔ̃
divaguaient	d i v a g ɛ
divaguait	d i v a g ɛ
divaguant	d i v a g ə
divague	d i v a g
divaguent	d i v a g
divaguer	d i v a g e
divagues	d i v a g
divaguez	d i v a g e
divagué	d i v a g e
divan	d i v ə
divans	d i v ə
divas	d i v a
dive	d i v
diverge	d i v ɛ ʁ ʒ
divergeaient	d i v ɛ ʁ ʒ ɛ
divergeait	d i v ɛ ʁ ʒ ɛ
divergeant	d i v ɛ ʁ ʒ ə
divergence	d i v ɛ ʁ ʒ ə s
divergences	d i v ɛ ʁ ʒ ə s
divergent	d i v ɛ ʁ ʒ
divergent	d i v ɛ ʁ ʒ ə
divergente	d i v ɛ ʁ ʒ ə t
divergentes	d i v ɛ ʁ ʒ ə t
divergents	d i v ɛ ʁ ʒ ə
divergeons	d i v ɛ ʁ ʒ ɔ̃
diverger	d i v ɛ ʁ ʒ e
divergez	d i v ɛ ʁ ʒ e
divergions	d i v ɛ ʁ ʒ j ɔ̃
divergé	d i v ɛ ʁ ʒ e
divers	d i v ɛ ʁ
divers	d i v ɛ ʁ
diverse	d i v ɛ ʁ s
diversement	d i v ɛ ʁ s ə m ə
diverses	d i v ɛ ʁ s
diverses	d i v ɛ ʁ s
diversifiant	d i v ɛ ʁ s i f j ə
diversification	d i v ɛ ʁ s i f i k a s j ɔ̃
diversifie	d i v ɛ ʁ s i f i
diversifient	d i v ɛ ʁ s i f i
diversifier	d i v ɛ ʁ s i f j e
diversifié	d i v ɛ ʁ s i f j e
diversifiée	d i v ɛ ʁ s i f j e
diversifiées	d i v ɛ ʁ s i f j e
diversifiés	d i v ɛ ʁ s i f j e
diversion	d i v ɛ ʁ s j ɔ̃
diversions	d i v ɛ ʁ s j ɔ̃
diversité	d i v ɛ ʁ s i t e
diversités	d i v ɛ ʁ s i t e
diverti	d i v ɛ ʁ t i
diverticule	d i v ɛ ʁ t i k y l
diverticulose	d i v ɛ ʁ t i k y l o z
divertie	d i v ɛ ʁ t i
divertimento	d i v ɛ ʁ t i m ɛ n t o
divertir	d i v ɛ ʁ t i ʁ
divertira	d i v ɛ ʁ t i ʁ a
divertirait	d i v ɛ ʁ t i ʁ ɛ
divertirent	d i v ɛ ʁ t i ʁ
divertirons	d i v ɛ ʁ t i ʁ ɔ̃
divertiront	d i v ɛ ʁ t i ʁ ɔ̃
divertis	d i v ɛ ʁ t i
divertissaient	d i v ɛ ʁ t i s ɛ
divertissais	d i v ɛ ʁ t i s ɛ
divertissait	d i v ɛ ʁ t i s ɛ
divertissant	d i v ɛ ʁ t i s ə
divertissant	d i v ɛ ʁ t i s ə
divertissante	d i v ɛ ʁ t i s ə t
divertissantes	d i v ɛ ʁ t i s ə t
divertissants	d i v ɛ ʁ t i s ə
divertissement	d i v ɛ ʁ t i s ə m ə
divertissements	d i v ɛ ʁ t i s ə m ə
divertissent	d i v ɛ ʁ t i s
divertissez	d i v ɛ ʁ t i s e
divertissons	d i v ɛ ʁ t i s ɔ̃
divertit	d i v ɛ ʁ t i
dividende	d i v i d ə d
dividendes	d i v i d ə d
divin	d i v ɛ̃
divination	d i v i n a s j ɔ̃
divinations	d i v i n a s j ɔ̃
divinatoire	d i v i n a t w a ʁ
divinatoires	d i v i n a t w a ʁ
divinatrice	d i v i n a t ʁ i s
divinatrices	d i v i n a t ʁ i s
divine	d i v i n
divinement	d i v i n ə m ə
divines	d i v i n
divinisaient	d i v i n i z ɛ
divinisant	d i v i n i z ə
divinise	d i v i n i z
divinisez	d i v i n i z e
divinisé	d i v i n i z e
divinisée	d i v i n i z e
divinité	d i v i n i t e
divinités	d i v i n i t e
divins	d i v ɛ̃
divisa	d i v i z a
divisaient	d i v i z ɛ
divisais	d i v i z ɛ
divisait	d i v i z ɛ
divisant	d i v i z ə
divise	d i v i z
divise	d i v i z
divisent	d i v i z
diviser	d i v i z e
divisera	d i v i z ə ʁ a
diviserais	d i v i z ə ʁ ɛ
diviserait	d i v i z ə ʁ ɛ
divises	d i v i z
divises	d i v i z
diviseur	d i v i z ʁ
diviseuse	d i v i z ø z
divisez	d i v i z e
divisible	d i v i z i b l
divisibles	d i v i z i b l
division	d i v i z j ɔ̃
divisionnaire	d i v i z j o n ɛ ʁ
divisionnaire	d i v i z j o n ɛ ʁ
divisionnaires	d i v i z j o n ɛ ʁ
divisionnaires	d i v i z j o n ɛ ʁ
divisionnisme	d i v i z j o n i z m
divisions	d i v i z j ɔ̃
divisions	d i v i z j ɔ̃
divisons	d i v i z ɔ̃
divisèrent	d i v i z ɛ ʁ
divisé	d i v i z e
divisé	d i v i z e
divisée	d i v i z e
divisée	d i v i z e
divisées	d i v i z e
divisées	d i v i z e
divisés	d i v i z e
divisés	d i v i z e
divorce	d i v ɔ ʁ s
divorce	d i v ɔ ʁ s
divorcent	d i v ɔ ʁ s
divorcer	d i v ɔ ʁ s e
divorcera	d i v ɔ ʁ s ə ʁ a
divorcerai	d i v ɔ ʁ s ə ʁ ɛ
divorcerais	d i v ɔ ʁ s ə ʁ ɛ
divorcerait	d i v ɔ ʁ s ə ʁ ɛ
divorceras	d i v ɔ ʁ s ə ʁ a
divorcerez	d i v ɔ ʁ s ə ʁ e
divorceriez	d i v ɔ ʁ s ə ʁ j e
divorcerons	d i v ɔ ʁ s ə ʁ ɔ̃
divorceront	d i v ɔ ʁ s ə ʁ ɔ̃
divorces	d i v ɔ ʁ s
divorces	d i v ɔ ʁ s
divorcez	d i v ɔ ʁ s e
divorciez	d i v ɔ ʁ s j e
divorcions	d i v ɔ ʁ s j ɔ̃
divorcèrent	d i v ɔ ʁ s ɛ ʁ
divorcé	d i v ɔ ʁ s e
divorcé	d i v ɔ ʁ s e
divorcé	d i v ɔ ʁ s e
divorcée	d i v ɔ ʁ s e
divorcée	d i v ɔ ʁ s e
divorcée	d i v ɔ ʁ s e
divorcées	d i v ɔ ʁ s e
divorcées	d i v ɔ ʁ s e
divorcées	d i v ɔ ʁ s e
divorcés	d i v ɔ ʁ s e
divorcés	d i v ɔ ʁ s e
divorcés	d i v ɔ ʁ s e
divorça	d i v ɔ ʁ s a
divorçaient	d i v ɔ ʁ s ɛ
divorçait	d i v ɔ ʁ s ɛ
divorçant	d i v ɔ ʁ s ə
divorçons	d i v ɔ ʁ s ɔ̃
divulgation	d i v y l g a s j ɔ̃
divulguait	d i v y l g ɛ
divulguant	d i v y l g ə
divulgue	d i v y l g
divulguer	d i v y l g e
divulguera	d i v y l g ə ʁ a
divulguez	d i v y l g e
divulguons	d i v y l g ɔ̃
divulgué	d i v y l g e
divulguée	d i v y l g e
divulguées	d i v y l g e
divulgués	d i v y l g e
dix	d i s
dix cors	d i k ɔ ʁ
dix huit	d i z ɥ i t
dix huitième	d i z ɥ i t j ɛ m
dix huitième	d i z ɥ i t j ɛ m
dix neuf	d i z n f
dix neuvième	d i z n v j ɛ m
dix neuvième	d i z n v j ɛ m
dix sept	d i s ɛ t
dix septième	d i s ɛ t j ɛ m
dix septième	d i s ɛ t j ɛ m
dixie	d i k s i
dixieland	d i k s i l ə d
dixit	d i k s i t
dixième	d i z j ɛ m
dixième	d i z j ɛ m
dixièmement	d i z j ɛ m ə m ə
dixièmes	d i z j ɛ m
dixièmes	d i z j ɛ m
dizain	d i z ɛ̃
dizaine	d i z ɛ n
dizaines	d i z ɛ n
dièdre	d j ɛ d ʁ
dièdres	d j ɛ d ʁ
dièse	d j ɛ z
dièse	d j ɛ z
dièses	d j ɛ z
dièses	d j ɛ z
diète	d j ɛ t
diérèses	d j e ʁ ɛ z
diéthylénique	d j e t i l e n i k
diététicien	d j e t e t i s j ɛ̃
diététicienne	d j e t e t i s j ɛ n
diététiciens	d j e t e t i s j ɛ̃
diététique	d j e t e t i k
diététique	d j e t e t i k
diététiques	d j e t e t i k
diététiste	d j e t e t i s t
djebel	d ʒ e b ɛ l
djebels	d ʒ e b ɛ l
djellaba	d ʒ ɛ l a b a
djellabas	d ʒ ɛ l a b a
djemââ	d ʒ e m a a
djihad	d ʒ i a d
djihads	d ʒ i a d
djinn	d ʒ i n
djinns	d ʒ i n
dm	d e s i m ɛ t ʁ
dna	d e ɛ n a
do	d o
doberman	d o b ɛ ʁ m a n
dobermans	d o b ɛ ʁ m a n
doc	d ɔ k
doche	d ɔ ʃ
docile	d o s i l
docilement	d o s i l ə m ə
